id,city_id,coords,status,status_code,year
1049,5:098,"30.2081743686311,59.8363305419109,15.6374803334475 30.2081744994362,59.836351503828,15.6374802011997 30.2063477291301,59.8363199404045,15.6394895641133 30.2063505662068,59.8362974764476,15.6394864311442 30.2081743686311,59.8363305419109,15.6374803334475",возникающий очаг,injured_emerging,2016.0
1050,5:099,"30.2061542720003,59.8363052708378,15.6397023536265 30.2060263450693,59.8363039736591,15.6398430690169 30.2060261508799,59.8362725295957,15.6398432692513 30.2061600096046,59.8362708229742,15.6396960262209 30.2061542720003,59.8363052708378,15.6397023536265",действующий очаг,injured_active,2016.0
1051,5:100,"30.2719888487972,59.8402686690556,15.5673118205741 30.2722772602403,59.8401243293003,15.5669943438843 30.2723609550829,59.8401720703755,15.5669024633244 30.2720725125919,59.8403124180356,15.5672199614346 30.2719888487972,59.8402686690556,15.5673118205741",возникающий очаг,injured_emerging,2016.0
1052,5:101,"30.2110110996278,59.8301626738693,15.6343565834686 30.2110178805968,59.8301200724443,15.6343491021544 30.2118780455247,59.8301257899505,15.6334028048441 30.2118643060153,59.8301826000843,15.6334179481491 30.2110110996278,59.8301626738693,15.6343565834686",возникающий очаг,injured_emerging,2016.0
1053,5:101,"30.210384662134,59.8303269417728,15.6350458282977 30.2103633779231,59.830305680502,15.6350692361593 30.2106803009375,59.8302519350584,15.6347205517814 30.2113500462537,59.830247312666,15.6339837359264 30.211343223339,59.8302828160994,15.6339912619442 30.2106805026173,59.8302838781788,15.6347203468904 30.210384662134,59.8303269417728,15.6350458282977",возникающий очаг,injured_emerging,2016.0
1054,5:102,"30.2417583877827,59.8581805243042,15.6005862252787 30.2416357722128,59.8581381588439,15.6007208833471 30.2423294604104,59.8577914261682,15.5999577268958 30.2426785574487,59.857928020289,15.5995743758976 30.2422101140137,59.8581986239173,15.6000898163766 30.2417583877827,59.8581805243042,15.6005862252787",без признаков поражения,uninjured,2016.0
1055,5:103,"30.2350761406186,59.8543727018923,15.6079226052389 30.2348785240394,59.8543635902382,15.6081398027018 30.2348747563805,59.8538288461951,15.6081429123878 30.2367939649717,59.8538538042641,15.6060333885252 30.2373601652412,59.8541035975131,15.6054115304723 30.2372002472548,59.8541038855713,15.605587311089 30.2368320966488,59.8539247199552,15.6059916159138 30.235082376659,59.8539231219263,15.6079148780555 30.2350761406186,59.8543727018923,15.6079226052389",без признаков поражения,uninjured,2016.0
1056,5:104,"30.2563175182705,59.8719133955867,15.5846267472953 30.2562694434231,59.8720874011012,15.5846801009029 30.2561988256681,59.8720839891335,15.5847576595843 30.2562539610403,59.871909970178,15.5846965517849 30.2563175182705,59.8719133955867,15.5846267472953",возникающий очаг,injured_emerging,2016.0
1057,5:105,"30.2702780308618,59.8774709005702,15.5693128369749 30.270211523004,59.8773953201469,15.5693855900317 30.270389994378,59.8773476307616,15.5691894209012 30.2704847072978,59.8774184210079,15.5690856743604 30.2702780308618,59.8774709005702,15.5693128369749",возникающий очаг,injured_emerging,2016.0
1058,17:099,"30.3871732492682,59.8693566337221,15.4409278873354 30.3870939736037,59.8694498017699,15.4410155909136 30.3869810043178,59.8694097274035,15.4411392956972 30.3871732492682,59.8693566337221,15.4409278873354",возникающий очаг,injured_emerging,2016.0
1059,17:099,"30.3872094782057,59.8697080648974,15.4408907163888 30.3872492806245,59.8696756221153,15.4408467914909 30.3875474955465,59.8697515183147,15.4405200229958 30.3874997039333,59.86978802462,15.4405727498233 30.3872094782057,59.8697080648974,15.4408907163888",возникающий очаг,injured_emerging,2016.0
1060,17:099,"30.3866086764017,59.8698714552635,15.4415513779968 30.3867915751386,59.869705251355,15.4413493983448 30.3869945318707,59.8698824444466,15.4411279354244 30.3869307156538,59.8699230388596,15.4411982810125 30.3866086764017,59.8698714552635,15.4415513779968",возникающий очаг,injured_emerging,2016.0
1061,17:099,"30.3874542624803,59.8700265571314,15.4406243925914 30.387582693066,59.8700140574939,15.4404833335429 30.3874872505747,59.8700991910826,15.4405887238681 30.3874542624803,59.8700265571314,15.4406243925914",возникающий очаг,injured_emerging,2016.0
1062,17:099,"30.3860820625617,59.8701962518971,15.4421317912638 30.386169566124,59.8701192227391,15.4420351805165 30.3864032136502,59.8701710666567,15.4417791059241 30.3863158979169,59.8702642575318,15.441875631921 30.3860820625617,59.8701962518971,15.4421317912638",возникающий очаг,injured_emerging,2016.0
1063,17:100,"30.378646613988,59.870975392407,15.4502988075837 30.3782269048459,59.8708149710267,15.4507583547384 30.3782668565688,59.8707946535126,15.4507143581286 30.3786944149203,59.8709388890519,15.4502460826188 30.378646613988,59.870975392407,15.4502988075837",действующий очаг,injured_active,2016.0
1064,5:107,"30.2638360843717,59.8788314774183,15.5763921756297 30.2633587634433,59.878960673718,15.5769168129191 30.2633803200512,59.8789980346814,15.5768932728097 30.2632954932578,59.879024921725,15.5769865233451 30.2632310386528,59.8789395556384,15.5770570011809 30.2638038149788,59.8787834509522,15.5764274410903 30.2638360843717,59.8788314774183,15.5763921756297",возникающий очаг,injured_emerging,2016.0
1065,5:106,"30.263216312172,59.8784212722197,15.577071338892 30.2635038595088,59.8784901627112,15.5767558021471 30.2634938221827,59.8785649900797,15.576767090708 30.2630360319245,59.878475067259,15.577269510366 30.263216312172,59.8784212722197,15.577071338892",возникающий очаг,injured_emerging,2016.0
1066,5:108,"30.2621931129034,59.8771440962595,15.5781905623153 30.2621453764972,59.8771562136629,15.5782430283725 30.2620550082168,59.8770692286657,15.5783419739455 30.2621027445251,59.8770571105062,15.5782895050943 30.2621931129034,59.8771440962595,15.5781905623153",возникающий очаг,injured_emerging,2016.0
1067,5:109,"30.2698854560207,59.8849724171067,15.5697726998478 30.2698763578251,59.8849566563144,15.5697826230898 30.2699883054519,59.8849338850972,15.5696596242487 30.2700018885754,59.8849496366948,15.569644773379 30.2698854560207,59.8849724171067,15.5697726998478",возникающий очаг,injured_emerging,2016.0
1068,5:109,"30.2688070668128,59.885290217338,15.5709579363465 30.2696756367495,59.885094577167,15.5700035421178 30.2696937605272,59.8851170830912,15.5699837338179 30.2688206692992,59.8853082238954,15.5709430715069 30.2688070668128,59.885290217338,15.5709579363465",возникающий очаг,injured_emerging,2016.0
1069,5:110,"30.2682897452278,59.8856596169446,15.5715273553506 30.268303365749,59.8856798773445,15.5715124802664 30.2681153268537,59.8857230908364,15.5717190997675 30.268101690366,59.885700575834,15.5717339832336 30.2682897452278,59.8856596169446,15.5715273553506",возникающий очаг,injured_emerging,2016.0
1070,10:006,"29.703643526657,60.1961715611695,16.1892703156918 29.7036398673559,60.1961524820538,16.189274430275 29.7037510018319,60.1961470093041,16.1891531711444 29.7037469836283,60.1961679779382,16.1891574235633 29.703643526657,60.1961715611695,16.1892703156918",возникающий очаг,injured_emerging,2016.0
1071,8:059,"30.0873949252071,59.7417186984048,15.770830091089 30.087427799157,59.7417538410074,15.7707935869694 30.0865268217872,59.7419799054172,15.7717868164182 30.0864857291249,59.7419364937444,15.7718324419111 30.0873949252071,59.7417186984048,15.770830091089",действующий очаг,injured_active,2016.0
1072,8:060,"30.0919517955444,59.7419543116935,15.765798414126 30.0919312364013,59.7419295035732,15.7658212548122 30.0922138233656,59.7418651819706,15.765509692952 30.0922385029291,59.7418982611469,15.765482256189 30.0919517955444,59.7419543116935,15.765798414126",возникающий очаг,injured_emerging,2016.0
1073,8:060,"30.0920093384532,59.7420163268902,15.7657345309854 30.0919969922737,59.7419977193141,15.7657482689247 30.092152627298,59.7419645140862,15.7655766652897 30.0921608858947,59.7419872615088,15.7655674153939 30.0920093384532,59.7420163268902,15.7657345309854",возникающий очаг,injured_emerging,2016.0
1074,8:061,"30.1693095493009,59.833599169975,15.6802372066304 30.1692995630975,59.8333189426073,15.6802484197542 30.1693937660312,59.8333166656948,15.6801447682083 30.1693909186285,59.83359906533,15.680147674866 30.1693095493009,59.833599169975,15.6802372066304",действующий очаг,injured_active,2016.0
1075,8:061,"30.1689174927907,59.8338019243681,15.6806684285402 30.1689100121811,59.8338042758828,15.6806766558439 30.1687907772614,59.8338277572517,15.6808078316972 30.168782055572,59.8338287717724,15.680817428045 30.1686853218493,59.8338309242295,15.6809238633141 30.1686793100584,59.8338307973101,15.6809304794297 30.168673425772,59.8338301640866,15.6809369558468 30.1686678372641,59.8338290401192,15.6809431044385 30.1686627024616,59.8338274607012,15.6809487566352 30.1686581683594,59.8338254685021,15.6809537457302 30.1686543658341,59.833823120936,15.6809579348192 30.1685899619013,59.8337757063839,15.6810288364068 30.1685874153649,59.8337735141771,15.6810316387564 30.1685855094652,59.8337711631291,15.6810337379575 30.1685842825692,59.8337686999923,15.6810350893065 30.1685837584347,59.8337661746931,15.6810356676579 30.1685839467161,59.8337636371758,15.6810354599729 30.1685913222652,59.8337294294563,15.6810273751616 30.1685922474855,59.8337268746938,15.681026362814 30.1685938966278,59.8337244141852,15.681024546735 30.1686350686009,59.8336750783585,15.6809792853892 30.168684694476,59.8336133279578,15.6809247322381 30.1687720727498,59.833534306967,15.6808286514133 30.1688032207991,59.8335430499622,15.6807943731546 30.1688343688646,59.8335517929501,15.6807600930333 30.1687490433167,59.8336288159744,15.6808539144695 30.1687010223959,59.8336887503878,15.680906704627 30.1686616708201,59.8337359060528,15.6809499664232 30.1686562786855,59.8337609173564,15.6809558784589 30.1687020712074,59.8337946305026,15.6809054641053 30.1687707181446,59.8337931600528,15.6808299310505 30.1688758248857,59.8337725243724,15.6807142980397 30.1689631151946,59.8337321493739,15.6806182842702 30.1690490337572,59.8337018018691,15.6805237717927 30.1691710300899,59.8336400787805,15.6803895896301 30.1691963119356,59.8336527400425,15.6803617617115 30.1692215937991,59.8336654010366,15.6803339319304 30.1690943648962,59.8337295474824,15.6804738705978 30.1690078237912,59.8337601253538,15.68056906946 30.1689174927907,59.8338019243681,15.6806684285402",действующий очаг,injured_active,2016.0
1076,8:062,"30.1692419055484,59.8343909709769,15.6803110083565 30.1686195147236,59.8343946434958,15.6809958154336 30.1686250356988,59.8343572716847,15.6809897702187 30.1692360645217,59.8343651100999,15.6803174559027 30.1692419055484,59.8343909709769,15.6803110083565",возникающий очаг,injured_emerging,2016.0
1077,8:062,"30.1706523258998,59.8343920248308,15.678759150207 30.1704524556914,59.834389409605,15.6789790634066 30.1704580060684,59.8343577858566,15.6789729781449 30.1706578592977,59.834357527006,15.6787530854344 30.1706523258998,59.8343920248308,15.678759150207",возникающий очаг,injured_emerging,2016.0
1078,8:062,"30.1700127895638,59.8343928520648,15.6794628165662 30.1696302387229,59.8343990935848,15.6798837259412 30.1696300341446,59.8343588550163,15.6798839820549 30.1700069332946,59.8343641171515,15.6794692799449 30.1700127895638,59.8343928520648,15.6794628165662",возникающий очаг,injured_emerging,2016.0
1079,8:063,"30.1799307049364,59.8306719684221,15.6685524340719 30.1794652194142,59.8304656569622,15.669064739719 30.1795183425697,59.8304349255485,15.6690063029528 30.1799457236119,59.8306336242172,15.6685359301046 30.1799307049364,59.8306719684221,15.6685524340719",действующий очаг,injured_active,2016.0
1080,8:064,"30.1774723590771,59.8319551655423,15.671256701462 30.1774987536031,59.8311924937086,15.6712281079963 30.177582495059,59.8311923807978,15.6711359638721 30.1775561008805,59.8319550526496,15.6711645582691 30.1774723590771,59.8319551655423,15.671256701462",возникающий очаг,injured_emerging,2016.0
1081,1:020,"30.3042381660755,59.9138857210742,15.5322180688381 30.3042430789661,59.9138096503852,15.5322122331709 30.3041106686581,59.9137465719345,15.5323570864275 30.3041526403765,59.9137352068275,15.5323109850287 30.304285012053,59.9137940595427,15.5321661541238 30.3044224642811,59.9137951505757,15.5320154102519 30.3044177189037,59.9138895325227,15.5320211686194 30.3042381660755,59.9138857210742,15.5322180688381",действующий очаг,injured_active,2016.0
1082,7:051,"30.418009410154,59.9184779564327,15.4075299594551 30.4173561047465,59.9182438080732,15.4082435760647 30.4174246365027,59.9181914835189,15.4081679722294 30.4182088674321,59.9183835315738,15.40731047187 30.418188591282,59.9184218071765,15.4073330629617 30.4180914285531,59.9183977994847,15.4074393007904 30.418009410154,59.9184779564327,15.4075299594551",затухающий очаг,injured_damped,2016.0
1083,7:052,"30.4146074265907,59.919891235269,15.4112715497613 30.4146844587356,59.9198265104027,15.4111865125597 30.414727731216,59.9198635005242,15.4111394537613 30.4148867107529,59.9198161051935,15.4109647870064 30.4148080699568,59.9197518698554,15.4110503382981 30.4150895497075,59.9198525928961,15.4107428751886 30.4150316591239,59.9198918550892,15.4108066894114 30.4149183583082,59.9198570397429,15.4109305050224 30.4147708347269,59.9198868135662,15.4110924480483 30.4147129437068,59.9199260756196,15.4111562641338 30.4146074265907,59.919891235269,15.4112715497613",действующий очаг,injured_active,2016.0
1084,7:053,"30.4140180884365,59.9203839321317,15.4119220972061 30.4140836419301,59.9203348761338,15.4118497902527 30.4142281784337,59.92037741047,15.4116918249056 30.4141626478423,59.9204284205601,15.4117641225457 30.4140180884365,59.9203839321317,15.4119220972061",возникающий очаг,injured_emerging,2016.0
1085,7:054,"30.4158952776773,59.9201709015877,15.4098630733788 30.4157077363241,59.9201128732003,15.4100680109113 30.415672244904,59.9200758583504,15.4101065415889 30.4156835051286,59.920042604864,15.4100938802585 30.4157451879093,59.919995514323,15.4100258322433 30.4158038598557,59.9200187776907,15.4099617693573 30.4157654049924,59.9200560251019,15.410004267469 30.4157461408776,59.9200717180427,15.4100255286321 30.415758060783,59.920091220081,15.4100126568228 30.4159299138383,59.9201395287228,15.4098248155788 30.4158952776773,59.9201709015877,15.4098630733788",возникающий очаг,injured_emerging,2016.0
